Date,BAC,CI,CL,COST,CVX,GS,HD,JPM,KO,LOW,MA,MCD,MS,PEP,PG,UNH,V,WMT,XOM,YUM
2022-08-24,31.17559814453125,268.3351745605469,73.59920501708984,518.1419067382812,138.883544921875,309.69586181640625,277.9704284667969,105.10269927978516,57.20549774169922,192.34228515625,331.6258544921875,237.74305725097656,78.00163269042969,157.20535278320312,131.30856323242188,497.9676208496094,200.3972930908203,42.937721252441406,86.4728012084961,106.22865295410156
2022-08-25,31.73552894592285,271.2066955566406,73.5264892578125,525.343505859375,140.1005401611328,313.8167724609375,279.47711181640625,107.59864807128906,57.48103332519531,194.6956787109375,336.46783447265625,239.2923583984375,79.15493774414062,157.214111328125,131.2004852294922,502.7109375,203.4517059326172,43.224029541015625,86.92015075683594,108.22036743164062
2022-08-26,30.733064651489258,264.72039794921875,71.9727554321289,507.268310546875,139.07077026367188,304.67822265625,268.9396667480469,104.07708740234375,56.094451904296875,185.49429321289062,324.060302734375,234.17955017089844,76.42575073242188,153.5045166015625,128.12982177734375,491.27490234375,196.73202514648438,41.865623474121094,85.84999084472656,104.41288757324219
2022-08-29,30.61566925048828,266.8762512207031,72.3180160522461,506.5434265136719,140.1090850830078,302.43212890625,267.33380126953125,103.82293701171875,55.75669860839844,185.56814575195312,321.5124206542969,233.0038299560547,75.14041137695312,153.02220153808594,127.58953094482422,491.75762939453125,196.18905639648438,42.27281951904297,87.82365417480469,104.45942687988281
2022-08-30,30.787254333496094,264.9061584472656,71.78193664550781,499.9428405761719,136.69631958007812,302.1694030761719,264.4288024902344,103.84109497070312,55.24116897583008,182.01495361328125,320.00909423828125,231.0261688232422,74.33045959472656,151.7067413330078,126.22981262207031,485.3248596191406,195.26783752441406,42.14556884765625,84.48157501220703,103.12820434570312
2022-08-31,30.353761672973633,263.40081787109375,71.06409454345703,497.99700927734375,134.51763916015625,303.57476806640625,261.90435791015625,103.22391510009766,54.85008239746094,179.17242431640625,316.65093994140625,231.1819305419922,75.02596282958984,151.07533264160156,124.21271514892578,482.06671142578125,192.67893981933594,42.167842864990234,83.85000610351562,103.55642700195312
2022-09-01,30.42648696899414,267.66619873046875,72.50884246826172,504.7406005859375,132.37298583984375,304.3322448730469,266.3992614746094,103.9318618774414,55.10784912109375,180.66749572753906,317.510009765625,235.021484375,75.8623275756836,152.6026611328125,125.7435531616211,486.40167236328125,194.05581665039062,42.78183364868164,82.34125518798828,106.36783599853516
2022-09-02,30.39012336730957,267.3502197265625,71.02777099609375,495.1451721191406,134.3389129638672,302.48883056640625,265.0644226074219,103.20576477050781,54.35232925415039,180.43679809570312,314.88397216796875,233.2254180908203,76.06481170654297,150.66920471191406,123.51036071777344,479.3005065917969,191.7577362060547,42.311004638671875,83.85000610351562,104.95281219482422
2022-09-06,30.053770065307617,266.10943603515625,70.66429901123047,494.94476318359375,133.7176513671875,297.9352722167969,262.92138671875,103.23298645019531,54.37900161743164,178.0834197998047,316.3678894042969,233.11544799804688,74.94673156738281,149.65391540527344,122.13261413574219,480.5351257324219,192.61102294921875,42.10104751586914,83.2885971069336,104.78524780273438
2022-09-07,30.517396926879883,270.5406799316406,71.37305450439453,505.18902587890625,132.00701904296875,301.6492614746094,270.12237548828125,105.1934814453125,55.383384704589844,185.78042602539062,320.7998046875,236.80845642089844,76.46978759765625,152.955810546875,123.97859954833984,484.2480773925781,194.33700561523438,43.182674407958984,82.57807922363281,107.3546142578125
2022-09-08,31.49919319152832,271.20306396484375,70.72792053222656,504.69293212890625,132.72190856933594,306.0478210449219,272.3289794921875,107.64404296875,55.21450424194336,188.6229248046875,322.21527099609375,238.32965087890625,77.86079406738281,152.4437713623047,124.14068603515625,489.6597595214844,194.6182098388672,43.402183532714844,83.25352478027344,108.3227767944336
2022-09-09,31.762821197509766,273.1901550292969,70.90054321289062,511.80859375,136.14317321777344,310.35498046875,272.21087646484375,108.161376953125,55.39227294921875,189.79502868652344,327.85772705078125,237.8164520263672,78.7587661743164,152.92933654785156,126.03172302246094,488.24444580078125,198.97190856933594,43.5326042175293,84.64825439453125,108.0714111328125
2022-09-12,32.062808990478516,274.4122314453125,70.78244018554688,514.6129150390625,138.29632568359375,312.6180419921875,270.18597412109375,109.44111633300781,55.55226516723633,190.48719787597656,330.3665771484375,238.5953826904297,79.36622619628906,153.52967834472656,127.05828094482422,494.6787109375,200.35848999023438,43.92391586303711,85.6219253540039,109.16061401367188
2022-09-13,30.908292770385742,267.5740661621094,68.53811645507812,486.74176025390625,135.66653442382812,299.6690979003906,252.37876892089844,105.63818359375,53.74794006347656,178.7017364501953,317.695556640625,233.0604705810547,76.6370620727539,147.79991149902344,124.42884826660156,478.5789489746094,193.60977172851562,43.017250061035156,83.62194061279297,105.73481750488281
2022-09-14,30.790111541748047,265.0179748535156,69.11054229736328,484.5479736328125,138.9516143798828,298.63800048828125,250.9349365234375,105.39314270019531,54.0323600769043,177.55735778808594,318.095703125,234.33421325683594,76.75149536132812,148.92112731933594,124.72599792480469,474.6773681640625,193.35765075683594,42.921810150146484,85.67454528808594,106.88916778564453
2022-09-15,31.371915817260742,270.5033874511719,68.35640716552734,480.2557373046875,136.69631958007812,302.6165466308594,246.57623291015625,106.9814682006836,53.298194885253906,176.31138610839844,309.4172668457031,232.2724151611328,77.70230865478516,146.44912719726562,123.76246643066406,486.912841796875,189.4402618408203,42.460514068603516,83.18334197998047,107.20565795898438
2022-09-16,31.017383575439453,270.8671875,68.77436065673828,480.8661804199219,133.1474151611328,297.6797790527344,250.59898376464844,106.2644271850586,53.30714797973633,177.02206420898438,307.6308288574219,233.59201049804688,76.9715805053711,147.4114227294922,124.5188980102539,485.1529846191406,187.43307495117188,42.37144470214844,81.7623062133789,107.72699737548828
2022-09-19,31.535541534423828,269.90631103515625,69.06511688232422,483.1839904785156,133.53041076660156,299.9154357910156,254.63983154296875,107.24466705322266,53.71004104614258,180.05841064453125,306.55706787109375,235.51634216308594,78.10729217529297,148.96527099609375,124.25777435302734,487.50885009765625,187.26829528808594,42.734107971191406,81.7535400390625,108.13660430908203
2022-09-20,31.062833786010742,268.74951171875,68.29279327392578,476.4594421386719,133.00274658203125,294.98779296875,248.9644317626953,105.12992095947266,53.629459381103516,175.72998046875,305.81500244140625,234.0409698486328,76.76030731201172,149.13304138183594,123.8165054321289,486.8103942871094,186.2404327392578,42.4859733581543,81.08688354492188,107.28944396972656
2022-09-21,30.135587692260742,265.8295593261719,68.05653381347656,470.3072204589844,131.92189025878906,292.6607971191406,246.60345458984375,102.09844207763672,53.181800842285156,173.8380126953125,297.2538146972656,230.08226013183594,76.02958679199219,148.7092742919922,122.22265625,476.82843017578125,181.34368896484375,42.874088287353516,79.77986907958984,104.79457092285156
2022-09-22,29.544689178466797,263.9171142578125,68.4745101928711,464.6795959472656,131.8197784423828,285.5521240234375,244.3968963623047,100.93670654296875,53.05644989013672,173.61654663085938,291.2599182128906,227.20486450195312,74.62977600097656,148.8505401611328,122.6548843383789,481.83807373046875,180.15103149414062,42.4350700378418,79.44654083251953,103.13751220703125
2022-09-23,28.844711303710938,259.13134765625,68.62898254394531,444.868408203125,123.20712280273438,275.55987548828125,246.0314178466797,99.05792236328125,52.465553283691406,173.6257781982422,286.5935974121094,225.38128662109375,71.75975799560547,148.77989196777344,122.08758544921875,478.2530822753906,178.37660217285156,41.375709533691406,75.2185287475586,103.0071792602539
2022-09-26,28.208362579345703,258.2263488769531,68.14739990234375,458.1268005371094,119.96461486816406,268.85260009765625,242.0722198486328,96.92500305175781,51.81196975708008,171.6784210205078,283.2062072753906,223.37442016601562,70.2190933227539,148.71807861328125,122.20464324951172,473.364501953125,175.1088409423828,41.77336883544922,73.66588592529297,101.62008666992188
2022-09-27,27.790191650390625,258.9914245605469,65.94852447509766,456.2190856933594,120.01564025878906,265.89599609375,243.9882049560547,96.07184600830078,50.47795104980469,173.20123291015625,279.6626892089844,216.9048614501953,69.97257232666016,146.56390380859375,118.84584045410156,473.373779296875,172.47142028808594,41.658851623535156,75.20974731445312,100.32611083984375
2022-09-28,28.244720458984375,263.5905456542969,66.24837493896484,465.7479553222656,124.06669616699219,274.4830322265625,256.2471008300781,98.01415252685547,51.01512908935547,179.53233337402344,283.2745666503906,217.12477111816406,71.72452545166016,148.9123077392578,118.84584045410156,478.5603942871094,173.74166870117188,42.34599685668945,77.9465560913086,100.65193939208984
2022-09-29,27.872005462646484,261.7341613769531,65.2125244140625,456.86773681640625,123.20712280273438,270.21221923828125,252.74195861816406,96.35319519042969,50.64806365966797,175.77613830566406,279.9457092285156,214.7971954345703,70.30712127685547,147.09359741210938,115.89225769042969,473.8021240234375,174.594970703125,42.07240676879883,77.78866577148438,99.80477905273438
2022-09-30,27.453838348388672,258.8515319824219,63.83140182495117,450.467529296875,122.27095794677734,267.4199523925781,250.5717315673828,94.84654998779297,50.1556396484375,173.33042907714844,277.5735778808594,211.4432830810547,69.55879974365234,144.1360321044922,113.68608093261719,470.27301025390625,172.25807189941406,41.26118087768555,76.58692932128906,98.99488067626953
2022-10-03,28.26290512084961,267.94720458984375,64.61282348632812,455.67535400390625,129.1304473876953,272.9864196777344,257.61834716796875,97.77818298339844,50.719688415527344,178.96937561035156,283.5674743652344,215.6585693359375,70.76492309570312,145.89292907714844,115.72117614746094,480.0222473144531,176.1366729736328,42.1614875793457,80.6307373046875,101.57356262207031
2022-10-04,29.43560218811035,273.35797119140625,65.276123046875,463.68768310546875,134.1516876220703,287.33160400390625,262.9395446777344,102.35258483886719,50.83607482910156,182.1995086669922,294.10064697265625,218.55438232421875,73.92547607421875,147.53506469726562,117.1529541015625,487.1549072265625,180.01527404785156,42.70866775512695,83.5693130493164,103.71469116210938
2022-10-05,29.017433166503906,274.30023193359375,64.61282348632812,458.14581298828125,134.9176483154297,281.9749755859375,263.2029724121094,101.08887481689453,50.35260772705078,183.68540954589844,296.96087646484375,219.09498596191406,73.1683578491211,146.55506896972656,116.3425064086914,490.78643798828125,181.97396850585938,42.28554916381836,86.94647979736328,104.57112884521484
2022-10-06,28.59926414489746,273.41400146484375,63.2044563293457,460.2156677246094,137.37718200683594,278.023681640625,263.69329833984375,99.0284423828125,49.26927185058594,184.56216430664062,292.58050537109375,215.11795043945312,71.58367156982422,143.7299346923828,113.89318084716797,483.3930358886719,179.9571075439453,41.891075134277344,89.52537536621094,102.5137939453125
2022-10-07,27.95383071899414,269.02947998046875,62.68651580810547,446.5377197265625,136.19419860839844,274.7475891113281,258.18133544921875,97.0504379272461,48.8037109375,182.00576782226562,288.4151306152344,213.68844604492188,69.48837280273438,142.67933654785156,111.90310668945312,470.09613037109375,178.2505340576172,40.89850997924805,88.62189483642578,101.4059829711914
2022-10-10,27.872005462646484,266.55718994140625,62.22311782836914,444.7825622558594,133.73463439941406,274.2548828125,256.49224853515625,96.14385223388672,48.69626998901367,179.87380981445312,285.2960510253906,215.3011932373047,69.03056335449219,142.86473083496094,111.44386291503906,464.5184631347656,176.65060424804688,41.140289306640625,86.70084381103516,100.34473419189453
2022-10-11,27.06294059753418,271.4269714355469,62.74104690551758,450.2289733886719,133.7602081298828,268.4784851074219,256.8827819824219,93.36913299560547,48.7768440246582,181.28585815429688,279.6933898925781,217.22560119628906,67.78924560546875,143.54449462890625,111.86710357666016,465.4030456542969,173.702880859375,42.206016540527344,85.96401977539062,97.98017120361328
2022-10-12,27.144756317138672,269.0107727050781,62.795555114746094,444.849365234375,134.16018676757812,269.4822692871094,254.73060607910156,94.880126953125,49.36775588989258,178.92324829101562,277.08270263671875,217.2347412109375,67.43708038330078,149.5479736328125,112.04719543457031,465.542724609375,172.83018493652344,41.72882843017578,86.3412094116211,98.25013732910156
2022-10-13,28.808347702026367,277.6680908203125,64.52197265625,446.3850402832031,140.66224670410156,280.2137756347656,256.82830810546875,100.1548080444336,50.02133560180664,178.26797485351562,287.4275817871094,226.1143798828125,69.83171081542969,154.156494140625,113.74009704589844,474.8077392578125,179.05532836914062,42.08195495605469,89.35871124267578,102.10418701171875
2022-10-14,28.817440032958984,275.485107421875,64.81270599365234,433.6608581542969,136.28781127929688,273.75299072265625,251.01663208007812,101.82146453857422,49.22450637817383,174.3917999267578,282.27471923828125,222.8246307373047,66.29259490966797,150.2542724609375,112.63251495361328,477.8061218261719,177.07723999023438,41.493412017822266,87.00786590576172,99.39517211914062
2022-10-17,30.562847137451172,270.46612548828125,65.54871368408203,442.7414245605469,137.2835693359375,279.88525390625,255.40269470214844,106.09798431396484,49.86018371582031,179.12628173828125,288.48358154296875,225.86695861816406,67.91248321533203,152.49673461914062,114.66761016845703,485.9537353515625,179.62744140625,41.79246139526367,88.2622299194336,102.38346099853516
2022-10-18,31.70827865600586,274.02972412109375,66.25743865966797,451.42132568359375,138.4835662841797,286.4007568359375,258.853271484375,108.82689666748047,50.53166198730469,179.2747039794922,293.7049255371094,228.35032653808594,69.93733978271484,154.55380249023438,115.59510040283203,486.2610168457031,181.48912048339844,42.673667907714844,88.42012786865234,103.77986907958984
2022-10-19,30.835567474365234,273.41400146484375,65.19435119628906,449.666259765625,142.97711181640625,284.4935607910156,250.16307067871094,106.69322204589844,50.10191345214844,170.68215942382812,291.1431579589844,229.77984619140625,68.35266876220703,153.0529327392578,116.66667175292969,484.5011291503906,180.7522430419922,42.55277633666992,91.04291534423828,102.82099151611328
2022-10-20,30.635570526123047,274.56146240234375,64.25228881835938,443.1706237792969,143.7941131591797,283.62664794921875,244.6874237060547,106.3452377319336,49.31404495239258,165.4486846923828,289.69610595703125,228.8818359375,67.43708038330078,151.37547302246094,115.16398620605469,485.02264404296875,181.53761291503906,42.65776062011719,91.16571807861328,102.0855712890625
2022-10-21,31.771915435791016,281.1197509765625,65.36811828613281,456.1046142578125,147.3940887451172,296.6669006347656,250.1994171142578,111.93125915527344,50.10191345214844,169.22532653808594,295.6507263183594,233.2620849609375,69.74368286132812,152.78805541992188,116.60592651367188,496.98785400390625,184.5919952392578,43.519893646240234,92.8586654663086,103.36094665527344
2022-10-24,31.880992889404297,286.3533020019531,65.87116241455078,474.02716064453125,147.343017578125,299.95196533203125,257.21881103515625,112.06863403320312,51.54336929321289,174.08763122558594,298.8089294433594,233.96766662597656,69.9285659790039,156.8668975830078,117.32234191894531,504.3163146972656,184.92169189453125,44.3502082824707,93.50780487060547,101.25703430175781
2022-10-25,32.17190170288086,290.0569763183594,66.54798889160156,476.0207214355469,148.8749237060547,303.328369140625,263.57525634765625,112.36165618896484,52.77891540527344,179.8779296875,304.48980712890625,234.34339904785156,70.87937927246094,157.38780212402344,118.673583984375,503.0311279296875,188.48031616210938,44.560157775878906,92.87621307373047,103.55642700195312
2022-10-26,32.453704833984375,293.8165588378906,67.1607894897461,476.3926696777344,150.7131805419922,306.3307189941406,263.475341796875,113.65287017822266,53.1728515625,179.59951782226562,312.40972900390625,235.14976501464844,71.23150634765625,158.09408569335938,119.50789642333984,505.77825927734375,197.1586456298828,44.90056228637695,93.98149871826172,104.5152816772461
2022-10-27,32.60824966430664,295.3371887207031,66.97787475585938,474.4720764160156,151.40252685546875,307.69036865234375,264.3016662597656,114.1015853881836,53.298194885253906,179.70156860351562,312.2728576660156,242.93893432617188,71.03782653808594,157.92633056640625,119.5986099243164,504.50244140625,198.0895538330078,44.77013397216797,94.34113311767578,106.04200744628906
2022-10-28,32.89006423950195,302.9682922363281,68.26748657226562,488.1651306152344,153.1727294921875,311.9245300292969,271.19384765625,115.45687103271484,54.399436950683594,184.40615844726562,322.1484680175781,251.56195068359375,73.08677673339844,160.8839111328125,122.62757873535156,513.29248046875,202.9862823486328,45.33639907836914,97.104248046875,109.73779296875
2022-10-31,32.76279067993164,301.3823547363281,67.53577423095703,479.2116394042969,153.95570373535156,314.3792724609375,268.90557861328125,115.27372741699219,53.584693908691406,180.89859008789062,320.88714599609375,249.8575439453125,73.0423355102539,160.31005859375,122.12879943847656,516.9335327148438,200.87242126464844,45.27914047241211,97.20073699951172,110.08222961425781
2022-11-01,32.90825271606445,303.3040466308594,67.44432067871094,477.739990234375,155.0791015625,318.09332275390625,268.84197998046875,117.35247039794922,53.39667892456055,179.59951782226562,325.7857666015625,250.123291015625,74.420166015625,159.58612060546875,122.31922912597656,509.63311767578125,200.6494140625,45.07553482055664,98.16564178466797,109.9891357421875
2022-11-02,32.80824661254883,299.3299865722656,66.55713653564453,462.0211486816406,151.91317749023438,319.197509765625,262.1858825683594,116.27188873291016,52.6535758972168,172.32456970214844,312.7129211425781,247.759033203125,74.99798583984375,157.361328125,120.55988311767578,506.0204162597656,194.85089111328125,44.776493072509766,96.14813232421875,109.26302337646484
2022-11-03,32.62643051147461,302.483154296875,66.20957946777344,464.6775817871094,154.1514434814453,318.35791015625,255.62057495117188,116.48249816894531,52.626712799072266,166.859130859375,302.2995910644531,250.123291015625,74.3312759399414,156.95518493652344,119.73464965820312,506.1878356933594,188.83908081054688,44.76694869995117,97.45511627197266,111.24590301513672
2022-11-04,33.4445915222168,300.51470947265625,66.94127655029297,464.7922668457031,156.1003875732422,326.6072998046875,257.9179382324219,119.66929626464844,53.05644989013672,169.0211944580078,311.295166015625,251.65359497070312,75.42464447021484,157.83802795410156,121.92022705078125,501.1224060058594,191.0014190673828,44.84647750854492,98.51651000976562,113.368408203125
2022-11-07,33.64458084106445,302.60443115234375,67.22480773925781,466.8371276855469,157.96417236328125,330.85064697265625,263.58428955078125,120.30115509033203,53.26237869262695,173.1133270263672,317.9048767089844,253.29396057128906,76.06466674804688,159.10052490234375,123.78836059570312,507.50079345703125,194.02671813964844,45.31731414794922,99.68317413330078,114.04798889160156
2022-11-08,33.73549270629883,305.7483215332031,67.50833892822266,470.86004638671875,157.73439025878906,332.1828918457031,264.3742980957031,120.37439727783203,53.36085891723633,174.78359985351562,318.51116943359375,255.11749267578125,75.80687713623047,159.54197692871094,124.06948852539062,514.97802734375,195.6557159423828,45.425479888916016,99.99896240234375,113.92695617675781
2022-11-09,33.19914245605469,303.18280029296875,67.188232421875,468.19403076171875,151.4281005859375,330.3395690917969,260.38787841796875,118.8084945678711,52.617759704589844,173.1782989501953,308.6258544921875,254.5585174560547,74.18013763427734,157.63499450683594,123.77022552490234,503.44091796875,188.46429443359375,44.36929702758789,95.52532196044922,113.61974334716797
2022-11-10,34.66274642944336,301.6435852050781,68.5693359375,490.32470703125,154.296142578125,345.2231140136719,283.04412841796875,123.69857788085938,54.506874084472656,189.59326171875,329.7751770019531,252.80824279785156,78.93588256835938,160.41598510742188,128.03253173828125,506.7094421386719,199.7762451171875,45.288692474365234,96.92881774902344,115.55608367919922
2022-11-11,34.91728210449219,283.4333801269531,68.2034683227539,492.5606384277344,158.68759155273438,351.48321533203125,285.98626708984375,123.9000244140625,54.90081024169922,193.95449829101562,331.7502746582031,248.69381713867188,80.69593048095703,157.1935577392578,127.84208679199219,486.1400146484375,199.2222442626953,45.35866928100586,99.9551010131836,114.81136322021484
2022-11-14,34.32638168334961,286.2600402832031,68.2034683227539,487.02801513671875,158.76417541503906,348.9189453125,278.7035827636719,122.62712097167969,54.372581481933594,189.90875244140625,331.8285217285156,249.50013732910156,79.83367919921875,156.02818298339844,127.85115051269531,478.3834228515625,201.0298614501953,44.02571487426758,100.24689483642578,114.13177490234375
2022-11-15,34.27184295654297,284.6928405761719,68.88941955566406,503.07177734375,160.04075622558594,349.3934326171875,283.2529602050781,121.73890686035156,54.28304672241211,193.78746032714844,335.8764953613281,245.4406280517578,80.44702911376953,156.43429565429688,127.40679931640625,468.3827819824219,204.07164001464844,46.9047737121582,100.91893005371094,114.792724609375
2022-11-16,33.96276092529297,286.11083984375,69.5205307006836,500.8168029785156,157.4365234375,348.8915100097656,285.958984375,121.9037094116211,54.1845588684082,199.62411499023438,335.1431579589844,249.72007751464844,79.8425521850586,157.4407501220703,128.54037475585938,476.30694580078125,204.2174072265625,47.24198532104492,99.84014892578125,115.39784240722656
2022-11-17,33.790035247802734,291.1577453613281,68.86197662353516,498.1507568359375,157.88246154785156,346.5645446777344,282.8080749511719,121.37255859375,54.35466384887695,193.3791961669922,333.686279296875,250.4989471435547,79.06920623779297,158.94158935546875,127.75138854980469,479.8360595703125,205.04344177246094,47.08291244506836,99.97278594970703,114.29002380371094
2022-11-18,33.80821990966797,297.79071044921875,69.93209838867188,500.3962097167969,156.93910217285156,346.0352783203125,284.38812255859375,122.56302642822266,54.73965835571289,194.79888916015625,336.0525207519531,250.50814819335938,79.29144287109375,160.08935546875,129.2930908203125,493.5148010253906,204.8588104248047,47.7923469543457,99.10620880126953,116.00293731689453
2022-11-21,33.91730880737305,294.1336975097656,70.35283660888672,500.1095886230469,155.43821716308594,346.95697021484375,287.6570739746094,121.8396224975586,55.58125305175781,195.1143798828125,330.7333679199219,251.56195068359375,79.18476867675781,163.17054748535156,130.93453979492188,481.5866394042969,200.50506591796875,48.085025787353516,98.12470245361328,115.45367431640625
2022-11-22,34.0809440612793,297.9213562011719,69.84977722167969,508.3083190917969,159.42625427246094,350.296875,295.012451171875,123.66193389892578,55.82297897338867,199.0116729736328,337.2943115234375,251.7819366455078,79.709228515625,163.1881866455078,132.05906677246094,487.0805358886719,204.40206909179688,48.256805419921875,100.96314239501953,116.31014251708984
2022-11-23,34.19002151489258,298.3783874511719,70.36197662353516,510.73541259765625,158.01112365722656,352.4687194824219,291.9523010253906,124.98058319091797,56.07368087768555,195.81033325195312,340.8925476074219,250.4165496826172,79.94035339355469,163.4000701904297,132.81175231933594,493.2447509765625,205.76258850097656,48.48904800415039,100.4591293334961,117.76905822753906
